id_certificate_parents,id_certificate_partners,family_line,levenshtein_total_bride,levenshtein_max_bride,levenshtein_total_groom,levenshtein_max_groom,matched_names_bride,number_names_mother,number_names_bride,matched_names_groom,number_names_father,number_names_groom,year_diff
68788,9104,22,0,0,0,0,1,1,1,1,1,1,33
6879,17910,21,0,0,0,0,1,1,1,1,1,1,27
68790,21616,21,0,0,0,0,1,1,1,1,1,1,25
68791,74742,22,0,0,0,0,1,1,2,2,2,2,55
68792,86299,21,1,0,0,0,3,3,3,1,1,1,31
68792,5416,22,0,0,0,0,1,1,1,1,1,1,29
68793,73171,21,2,0,0,0,1,1,1,1,1,1,45
68794,27069,21,0,0,0,0,1,1,1,2,2,2,43
68794,56258,22,0,0,0,0,1,1,1,2,2,2,48
68796,5923,21,1,0,0,0,1,1,1,1,1,1,52
68797,253,21,0,0,0,0,2,2,2,1,1,1,24
68799,3494,22,0,0,0,0,2,2,2,2,2,2,27
688,78164,22,0,0,0,0,1,1,1,2,2,2,40
6880,5646,21,0,0,0,0,2,2,2,2,2,2,33
6880,81934,22,0,0,0,0,1,1,2,1,1,1,28
68800,42307,21,0,0,0,0,1,1,1,1,1,1,26
68801,36594,21,0,0,0,0,2,2,2,1,1,1,39
68801,31307,22,0,0,0,0,1,1,1,3,3,3,44
68802,93034,21,0,0,0,0,2,2,3,2,2,2,34
68803,96744,21,0,0,2,2,1,1,1,1,1,1,38
68803,34478,22,0,0,0,0,1,1,1,1,1,1,44
68804,23248,22,0,0,1,0,1,1,1,1,1,1,20
68805,84799,22,0,0,0,0,2,2,2,1,1,1,45
68807,98183,21,0,0,0,0,1,1,1,1,1,1,34
68809,22048,21,0,0,0,0,1,1,1,1,1,1,23
68811,78737,21,0,0,0,0,2,2,2,2,2,2,26
68811,54365,22,0,0,0,0,2,2,2,1,1,1,48
68813,45946,21,0,0,2,2,1,1,1,2,2,2,34
68813,41824,22,0,0,0,0,1,1,1,2,2,2,42
68814,78074,21,0,0,0,0,1,1,1,1,1,1,38
68814,84809,22,0,0,0,0,1,1,1,1,1,1,32
68815,58963,22,0,0,0,0,1,1,1,1,1,1,25
68816,32924,21,0,0,0,0,2,2,2,1,1,1,28
68816,47967,22,0,0,0,0,1,1,1,1,1,1,35
68818,90541,21,0,0,0,0,1,1,1,1,1,2,33
68818,46153,22,0,0,1,1,2,2,2,1,1,1,33
68819,35348,21,0,0,0,0,1,1,1,1,1,1,36
68819,67241,22,0,0,0,0,2,2,2,2,2,2,43
6882,87524,21,0,0,0,0,3,3,3,1,1,1,26
68821,98316,21,0,0,0,0,1,1,1,1,1,1,33
68821,77928,22,0,0,0,0,1,1,1,1,1,1,42
68822,11670,21,0,0,0,0,1,1,1,2,2,2,44
68825,75542,21,0,0,0,0,2,2,2,2,2,2,39
68825,74212,22,0,0,0,0,1,1,1,1,1,1,35
68826,18823,21,0,0,0,0,1,1,1,2,2,2,29
68826,45056,22,0,0,0,0,1,1,1,1,1,1,36
68827,8132,22,0,0,0,0,1,1,1,1,1,1,25
68831,30502,21,2,2,0,0,2,2,2,1,1,1,30
68832,79028,22,0,0,0,0,2,2,2,3,3,3,27
68833,17349,21,0,0,0,0,1,1,1,1,1,1,32
68833,77582,22,0,0,0,0,1,1,1,1,1,1,44
68834,50557,21,0,0,0,0,1,1,1,1,1,1,57
68834,26130,22,0,0,1,0,1,1,1,1,1,1,56
68835,50962,21,0,0,0,0,1,1,1,1,1,1,33
68838,77647,22,0,0,0,0,1,1,1,1,1,1,20
68839,71297,21,0,0,0,0,1,1,1,2,2,2,32
68839,36226,22,0,0,0,0,1,1,1,1,1,1,42
6884,28858,21,0,0,0,0,1,1,1,1,1,1,36
6884,57298,22,0,0,0,0,2,2,2,1,1,1,44
68840,57031,21,0,0,0,0,1,1,1,2,2,2,25
68840,40636,22,0,0,0,0,1,1,1,1,1,1,33
68841,9474,21,0,0,0,0,1,1,1,1,1,1,25
68842,793,21,0,0,0,0,1,1,1,1,1,1,25
68842,81409,22,0,0,0,0,1,1,1,1,1,1,26
6885,54946,21,0,0,1,0,1,1,2,1,1,1,54
68850,54099,21,0,0,1,1,1,1,1,2,2,2,23
68850,67074,22,0,0,0,0,1,1,1,1,1,1,43
68852,50083,21,0,0,0,0,1,1,1,1,1,1,40
68852,85552,22,0,0,1,0,1,1,1,1,1,1,34
68853,3947,21,0,0,0,0,2,2,2,1,1,1,31
68855,56954,21,2,1,1,0,1,1,1,1,1,1,36
68856,18635,22,0,0,0,0,2,2,2,1,1,1,29
68857,65915,22,0,0,0,0,2,2,2,1,1,1,47
68858,35380,22,0,0,0,0,1,1,1,2,2,2,30
68859,68864,21,0,0,0,0,1,1,1,1,1,1,25
68859,81467,22,0,0,0,0,1,1,1,1,1,1,34
6886,59913,21,1,1,0,0,1,1,1,1,1,1,22
6886,32317,22,0,0,0,0,1,1,1,1,1,1,30
68861,35947,22,0,0,0,0,1,1,1,1,1,1,45
68862,74008,22,0,0,0,0,2,2,2,1,1,1,25
68863,39729,21,0,0,0,0,3,3,3,2,2,2,32
68863,43514,22,0,0,0,0,2,2,2,2,2,2,41
68864,35728,21,0,0,0,0,1,1,1,1,1,1,18
68865,48940,21,0,0,0,0,2,2,2,1,1,1,28
68865,19220,22,0,0,0,0,1,1,1,2,2,2,34
68867,30177,21,0,0,0,0,1,1,1,1,1,1,23
68867,743,22,0,0,0,0,1,1,2,1,1,1,23
68869,17332,21,0,0,0,0,2,2,2,1,1,1,29
68869,99904,22,0,0,0,0,2,2,2,1,1,1,29
68870,92450,21,0,0,0,0,1,1,1,1,1,1,22
68870,56708,22,0,0,0,0,1,1,1,1,1,1,34
68871,51682,22,2,0,0,0,3,3,3,1,1,1,25
68873,27240,21,0,0,0,0,1,1,1,1,1,1,32
68873,85646,22,0,0,0,0,1,1,1,1,1,1,27
68876,60062,21,0,0,0,0,1,1,1,1,1,1,26
68877,85370,21,0,0,0,0,1,1,1,1,1,1,27
68877,29047,22,0,0,0,0,1,1,1,2,2,2,38
68879,80632,21,0,0,0,0,2,2,2,1,1,1,30
68879,58285,22,0,0,0,0,2,2,2,2,2,2,28
6888,46330,21,0,0,0,0,1,1,1,1,1,1,39
6888,87568,22,0,0,0,0,2,2,2,2,2,2,46
68880,36098,21,0,0,0,0,2,2,2,1,1,1,28
68880,59393,21,0,0,0,0,2,2,2,1,1,1,28
68882,99109,22,0,0,0,0,2,2,2,1,1,1,41
68883,11615,21,0,0,1,1,1,1,1,1,1,1,29
68883,81700,22,0,0,0,0,1,1,1,1,1,1,31
68884,75408,21,0,0,0,0,2,2,2,1,1,1,25
68885,71392,22,0,0,0,0,2,2,2,1,1,1,37
68887,37745,21,0,0,0,0,1,1,1,1,1,1,26
68888,17459,21,0,0,0,0,1,1,1,1,1,1,36
68888,23392,22,0,0,0,0,1,1,1,1,1,1,26
68889,8606,21,1,1,0,0,1,1,1,1,1,1,36
6889,55235,21,0,0,1,1,1,1,1,2,2,2,28
68890,18435,21,0,0,0,0,1,1,1,1,1,1,20
68890,85005,22,0,0,0,0,1,1,1,1,1,1,36
68891,6338,22,0,0,0,0,3,3,3,1,1,1,25
68892,46612,21,2,0,0,0,1,1,1,2,2,2,25
68892,1137,22,0,0,0,0,1,1,1,2,2,2,31
68893,41970,21,0,0,0,0,1,1,1,1,1,1,46
68893,74329,22,0,0,1,0,1,1,1,1,1,1,43
68894,34828,21,0,0,0,0,1,1,1,2,2,2,35
68894,13849,22,0,0,1,0,2,2,2,1,1,1,32
68897,22540,22,0,0,0,0,1,1,1,1,1,1,42
68898,99409,21,0,0,0,0,2,2,2,2,2,2,41
68898,91269,22,0,0,0,0,2,2,2,1,1,1,27
689,83152,21,0,0,0,0,1,1,1,1,1,1,36
6890,99692,21,0,0,0,0,1,1,1,1,1,1,47
6890,3283,22,0,0,0,0,1,1,1,1,1,1,30
68903,55489,21,0,0,0,0,1,1,1,1,1,1,40
68903,68674,22,0,0,0,0,1,1,1,1,1,1,48
68906,85893,21,0,0,0,0,2,2,2,2,2,2,37
68907,37564,21,0,0,0,0,1,1,1,1,1,1,40
68907,79665,22,0,0,0,0,1,1,1,1,1,1,37
68908,16126,22,2,2,0,0,1,1,1,1,1,1,31
68909,21410,21,1,1,0,0,1,1,1,1,1,1,30
6891,100672,21,0,0,1,1,1,1,1,2,2,2,21
68910,83735,21,0,0,0,0,1,1,1,1,1,1,33
68910,71808,22,0,0,0,0,1,1,1,1,1,1,40
68911,48694,21,0,0,0,0,2,2,2,2,2,2,35
68911,85734,22,0,0,0,0,1,1,1,1,1,1,33
68912,16422,21,2,0,0,0,1,1,1,1,1,1,41
68912,6754,22,0,0,0,0,1,1,1,1,1,1,47
68913,43995,21,0,0,0,0,1,1,1,1,1,1,25
68915,25190,22,0,0,0,0,2,2,2,1,1,1,32
68916,71860,21,0,0,0,0,1,1,1,1,1,1,25
68916,73376,22,0,0,0,0,1,1,1,1,1,1,24
68919,97627,21,0,0,0,0,2,2,2,1,1,1,45
6892,20644,21,1,1,0,0,2,2,2,2,2,2,25
6892,76420,22,0,0,1,0,1,1,1,1,1,1,37
68923,93160,21,0,0,0,0,1,1,1,1,1,1,36
68923,38042,22,0,0,0,0,1,1,1,1,1,1,33
68925,60838,21,0,0,0,0,1,1,1,1,1,1,23
68926,25074,21,0,0,0,0,1,1,1,1,1,1,29
68929,41124,22,0,0,0,0,1,1,1,1,1,1,29
6893,66507,21,0,0,0,0,1,1,1,2,2,2,41
6893,95334,22,0,0,0,0,1,1,1,1,1,1,19
6893,11084,22,0,0,0,0,1,1,1,1,1,1,40
68932,11367,21,0,0,0,0,1,1,1,1,1,1,41
68932,36227,22,0,0,1,1,1,1,1,1,1,1,26
68936,34542,21,0,0,0,0,1,1,1,1,1,1,32
68936,33598,22,0,0,2,2,1,1,1,1,1,1,56
68937,41010,21,1,0,0,0,1,1,1,1,1,1,36
68937,86823,21,1,0,0,0,1,1,1,1,1,1,36
68937,54544,22,0,0,0,0,1,1,1,2,2,2,27
68938,13124,22,0,0,0,0,1,1,1,2,2,2,25
68939,13090,21,0,0,0,0,2,2,2,1,1,1,25
6894,77122,21,0,0,0,0,1,1,1,1,1,1,22
6894,29863,22,0,0,0,0,2,2,2,1,1,1,31
68940,73364,21,0,0,0,0,2,2,2,2,2,2,28
68940,29327,22,0,0,2,0,1,1,1,1,1,1,20
68941,28725,22,0,0,0,0,1,1,1,1,1,1,26
68942,5945,22,0,0,0,0,1,1,1,1,1,1,41
68943,57809,21,0,0,0,0,1,1,1,1,1,1,21
68943,80965,22,0,0,0,0,1,1,1,2,2,2,20
68944,50614,21,0,0,0,0,1,1,1,1,1,1,30
68944,85768,22,0,0,0,0,1,1,1,1,1,1,42
68946,18060,21,1,0,0,0,2,2,2,2,2,2,29
68946,43173,22,0,0,0,0,1,1,1,1,1,1,34
68947,13687,21,0,0,0,0,1,1,1,1,1,1,39
68947,95100,21,0,0,0,0,1,1,1,1,1,1,66
68947,69861,22,0,0,0,0,1,1,1,1,1,1,33
68948,2629,21,0,0,0,0,1,1,2,1,1,1,44
68949,92105,21,0,0,0,0,1,1,1,3,3,3,36
68949,3315,22,0,0,1,0,1,1,1,1,1,1,30
6895,4200,21,0,0,0,0,2,2,2,2,2,2,34
68950,9298,21,0,0,0,0,1,1,1,1,1,1,41
68951,35404,21,0,0,0,0,1,1,1,2,2,2,22
68951,92295,22,0,0,0,0,2,2,2,1,1,1,39
68952,20783,21,0,0,0,0,2,2,2,1,1,1,35
68954,14673,21,0,0,0,0,1,1,1,1,1,1,22
68954,65661,22,2,0,2,2,2,2,2,1,1,1,41
68955,9548,21,0,0,0,0,1,1,1,1,1,1,49
68955,89214,22,0,0,0,0,1,1,1,1,1,1,38
68956,48642,21,0,0,0,0,1,1,1,1,1,1,47
68956,15739,22,0,0,0,0,2,2,2,2,2,2,52
68959,78326,22,1,1,0,0,1,1,1,2,2,2,25
6896,34577,22,0,0,0,0,1,1,1,1,1,1,50
68960,73263,22,0,0,0,0,1,1,1,1,1,1,30
68961,10775,21,0,0,0,0,1,1,1,1,1,1,23
68962,61657,21,0,0,0,0,1,1,1,1,1,1,22
68962,62680,22,0,0,0,0,1,1,1,1,1,1,36
68963,28930,22,0,0,0,0,2,2,2,1,1,1,29
68964,7232,21,0,0,0,0,3,3,3,1,1,1,26
68964,64576,22,0,0,0,0,1,1,1,1,1,1,32
68965,92515,21,0,0,0,0,2,2,2,2,2,2,23
6897,48170,21,0,0,0,0,1,1,1,2,2,2,22
6897,63589,22,0,0,0,0,1,1,1,1,1,1,35
68971,23220,21,0,0,0,0,1,1,1,2,2,2,43
68971,64167,22,0,0,0,0,2,2,2,1,1,1,26
68972,95001,21,0,0,0,0,1,1,1,1,1,1,36
68972,65101,22,0,0,0,0,1,1,1,1,1,1,42
68975,53128,22,0,0,0,0,1,1,1,1,1,1,26
68976,18792,21,0,0,0,0,1,1,1,1,1,1,32
68976,7038,22,0,0,0,0,2,2,2,2,2,2,28
68977,22348,21,0,0,0,0,1,1,1,2,2,2,26
68977,92471,22,0,0,0,0,1,1,1,1,1,1,31
68979,5042,21,0,0,0,0,1,1,1,1,1,1,33
6898,27240,21,0,0,0,0,1,1,1,1,1,1,38
68981,48009,21,0,0,0,0,1,1,1,2,2,2,31
68981,72909,22,0,0,0,0,1,1,1,1,1,1,41
68982,88661,21,0,0,0,0,1,1,1,2,2,2,26
68988,43641,22,0,0,0,0,2,2,2,1,1,1,26
68988,41133,22,0,0,0,0,2,2,2,1,1,1,26
68989,86309,21,0,0,0,0,2,2,2,1,1,1,28
68989,85672,22,0,0,0,0,1,1,1,1,1,1,47
6899,83323,22,0,0,0,0,2,2,2,2,2,2,41
68990,86683,21,0,0,0,0,1,1,1,1,1,1,24
68991,48698,21,0,0,0,0,1,1,1,1,1,1,31
68992,29104,22,0,0,0,0,1,1,1,1,1,1,27
68993,16251,21,0,0,0,0,1,1,1,1,1,2,37
68994,53420,21,0,0,0,0,2,2,2,2,2,2,39
68994,98546,22,0,0,0,0,1,1,1,1,1,1,41
68995,8812,21,0,0,0,0,1,1,1,1,1,1,36
68996,63837,21,0,0,0,0,2,2,2,1,1,1,26
68997,72289,21,0,0,0,0,1,1,1,1,1,1,28
68997,97558,22,0,0,0,0,1,1,1,1,1,1,25
68998,1731,21,0,0,0,0,3,3,3,1,1,1,24
68998,61074,22,0,0,0,0,1,1,1,1,1,1,22
68999,42359,21,0,0,0,0,2,2,2,3,3,3,25
68999,8042,22,0,0,0,0,2,2,2,2,2,2,28
69,78290,21,0,0,0,0,2,2,2,3,3,3,35
69,5667,22,0,0,0,0,2,2,2,1,1,1,24
690,75688,21,0,0,0,0,1,1,1,1,1,1,32
690,66549,22,0,0,0,0,1,1,1,1,1,1,26
69001,83772,22,0,0,0,0,1,1,1,1,1,1,24
69002,53756,21,0,0,0,0,1,1,1,1,1,1,20
69003,52870,21,0,0,0,0,1,1,1,2,2,2,37
69004,68839,21,0,0,0,0,2,2,2,1,1,1,26
69004,63742,22,0,0,0,0,1,1,1,2,2,2,32
69005,61313,22,0,0,0,0,1,1,1,1,1,1,33
69007,60916,21,0,0,0,0,1,1,1,1,1,1,42
69008,46534,21,0,0,0,0,2,2,2,1,1,1,38
69009,82580,21,0,0,0,0,2,2,2,2,2,2,25
69009,99717,22,0,0,0,0,3,3,3,2,2,2,42
69010,57907,21,0,0,0,0,2,2,2,1,1,1,37
69012,83989,21,0,0,0,0,1,1,1,1,1,1,37
69012,89318,22,0,0,0,0,1,1,1,1,1,1,30
69013,85264,22,0,0,0,0,3,3,3,2,2,2,46
69014,9639,21,0,0,0,0,2,2,2,1,1,1,47
69014,79043,22,0,0,0,0,2,2,2,1,1,1,35
69015,16499,21,0,0,0,0,2,2,2,1,1,1,27
69016,25940,22,0,0,0,0,2,2,2,2,2,2,34
69018,39095,21,0,0,0,0,2,2,2,1,1,1,24
69018,38719,22,0,0,0,0,2,2,2,2,2,2,25
69019,8306,21,0,0,0,0,1,1,1,1,1,1,28
69019,84960,22,0,0,0,0,1,1,1,1,1,1,31
6902,98176,21,1,1,1,0,1,1,1,1,1,1,37
69020,99758,21,0,0,0,0,1,1,1,1,1,1,32
69020,93392,22,0,0,0,0,2,2,2,2,2,2,23
69021,27688,21,0,0,0,0,1,1,1,1,1,1,31
69021,13017,22,0,0,1,1,1,1,1,2,2,2,23
69023,30083,21,0,0,0,0,1,1,1,1,1,1,25
69023,43476,22,0,0,0,0,1,1,1,1,1,1,27
69025,44036,21,0,0,0,0,1,1,1,1,1,1,36
69025,75541,22,0,0,0,0,1,1,1,1,1,1,26
69026,8940,21,0,0,1,1,1,1,1,1,1,3,25
69027,12220,21,0,0,0,0,1,1,1,1,1,1,29
69028,86299,21,1,0,0,0,3,3,3,1,1,1,28
69028,1562,22,0,0,0,0,1,1,1,1,1,1,26
6903,96555,21,0,0,0,0,1,1,1,1,1,1,30
6903,62689,22,0,0,0,0,2,2,2,1,1,1,38
69032,61711,21,0,0,0,0,1,1,1,3,3,3,37
69032,52858,22,0,0,0,0,1,1,1,2,2,2,33
69033,46525,21,0,0,0,0,1,1,1,1,1,1,38
69033,82263,22,3,2,0,0,1,1,1,1,1,1,34
69036,48287,21,1,0,0,0,1,1,1,1,1,1,31
69037,89073,21,0,0,0,0,2,2,2,2,2,2,24
69037,93765,22,0,0,0,0,2,2,2,1,1,1,39
69038,79447,21,0,0,0,0,1,1,1,2,2,2,38
69038,18398,22,0,0,0,0,1,1,1,2,2,2,29
6904,13041,21,0,0,0,0,1,1,1,2,2,2,29
6904,919,22,0,0,0,0,1,1,1,1,1,1,30
69040,39008,22,0,0,0,0,1,1,1,1,1,1,26
69041,83819,21,0,0,0,0,1,1,1,1,1,1,49
69042,67652,21,0,0,0,0,1,1,1,1,1,1,30
69043,90607,21,0,0,0,0,1,1,1,1,1,1,25
69043,7497,22,0,0,0,0,1,1,1,1,1,1,38
69044,80730,22,0,0,0,0,1,1,1,1,1,1,20
69045,72170,22,0,0,0,0,1,1,1,1,1,1,50
69046,7056,21,0,0,0,0,1,1,1,1,1,1,44
69046,100247,22,0,0,0,0,1,1,1,1,1,1,47
69048,14647,21,0,0,0,0,1,1,1,1,1,1,37
69048,95792,22,1,0,0,0,1,1,1,1,1,1,39
69049,59352,22,0,0,0,0,1,1,1,1,1,1,50
69050,37574,21,0,0,0,0,1,1,1,1,1,1,26
69051,37962,21,0,0,0,0,1,1,1,1,1,2,32
69053,27565,21,0,0,0,0,1,1,1,2,2,2,27
69054,19388,21,1,0,0,0,1,1,1,1,1,1,41
69055,73704,22,2,1,1,0,1,1,1,1,1,1,43
69056,79692,22,0,0,0,0,2,2,2,1,1,1,27
69057,57070,22,0,0,0,0,1,1,1,1,1,1,35
69058,7656,21,1,0,0,0,3,3,3,1,1,1,31
69058,14138,22,0,0,0,0,2,2,2,1,1,1,45
69059,89661,21,0,0,0,0,2,2,2,1,1,1,24
69059,44713,22,0,0,0,0,1,1,1,1,1,1,24
6906,15595,21,0,0,0,0,1,1,1,1,1,1,30
69060,80917,21,0,0,2,0,1,1,1,1,1,1,38
69061,94648,21,0,0,0,0,1,1,1,1,1,1,35
69061,13180,22,0,0,0,0,1,1,1,1,1,1,33
69062,49088,21,0,0,0,0,1,1,1,1,1,1,39
69062,38433,22,0,0,0,0,1,1,1,1,1,1,31
69065,88874,21,0,0,0,0,1,1,1,1,1,1,35
69067,223,21,0,0,0,0,2,2,2,1,1,1,31
69067,8264,22,0,0,0,0,1,1,1,1,1,1,35
69072,76473,22,1,0,0,0,1,1,1,1,1,1,25
69074,53211,21,0,0,2,2,1,1,1,1,1,1,37
69074,83134,22,0,0,2,2,1,1,2,1,1,1,45
69078,36365,21,0,0,0,0,2,2,2,1,1,1,25
69079,79623,21,0,0,0,0,1,1,1,1,1,1,28
69079,73751,22,0,0,0,0,2,2,2,1,1,1,31
69080,84446,21,0,0,0,0,1,1,1,1,1,1,35
69081,12360,21,0,0,0,0,1,1,1,1,1,1,27
69083,41471,21,0,0,0,0,1,1,1,1,1,1,34
69083,19139,22,0,0,0,0,1,1,1,1,1,1,26
69084,40024,21,0,0,0,0,4,4,4,2,2,2,33
69086,86167,21,0,0,0,0,1,1,1,1,1,1,29
69087,50681,21,0,0,0,0,1,1,1,1,1,1,45
69090,38220,21,1,0,0,0,1,1,1,1,1,1,35
69090,52288,22,0,0,0,0,1,1,1,2,2,2,29
69093,94975,22,1,1,0,0,1,1,1,1,1,1,34
69094,73998,21,0,0,0,0,2,2,2,2,2,2,24
69094,100091,22,0,0,1,1,2,2,2,2,2,2,26
69095,19882,22,2,2,1,0,1,1,1,1,1,1,31
69096,64420,21,0,0,0,0,1,1,1,1,1,1,52
69099,99955,21,0,0,0,0,1,1,1,1,1,1,41
69099,14037,22,0,0,0,0,1,1,1,1,1,1,27
691,31573,21,0,0,0,0,2,2,2,1,1,1,37
691,85010,22,1,0,0,0,2,2,2,3,3,3,28
69100,10426,21,0,0,0,0,1,1,1,1,1,1,29
69100,22679,22,0,0,0,0,1,1,1,1,1,1,31
69101,85325,22,0,0,0,0,2,2,2,2,2,2,38
69103,28796,21,0,0,0,0,2,2,2,3,3,3,23
69104,72166,21,0,0,0,0,1,1,1,1,1,1,43
69104,1603,22,0,0,1,1,1,1,1,1,1,1,35
69105,93138,22,1,1,0,0,2,2,2,1,1,1,33
69106,28479,21,0,0,0,0,1,1,1,1,1,1,27
69108,18587,21,0,0,0,0,1,1,1,1,1,1,30
69108,72597,22,0,0,0,0,1,1,1,2,2,2,32
69109,24147,21,1,1,2,2,2,2,2,2,2,2,31
69109,53999,22,0,0,2,1,1,1,1,2,2,2,26
6911,86780,21,0,0,0,0,2,2,2,1,1,1,35
6911,87506,22,0,0,0,0,1,1,1,2,2,2,30
69111,33916,21,2,2,0,0,1,1,1,1,1,1,30
69111,79289,22,0,0,0,0,2,2,2,2,2,2,34
69112,89350,22,0,0,0,0,1,1,1,1,1,1,42
69115,22155,21,0,0,0,0,1,1,1,1,1,1,38
69115,93541,22,0,0,0,0,2,2,2,1,1,1,32
69116,73449,21,0,0,0,0,2,2,2,2,2,2,49
69117,8584,21,0,0,0,0,1,1,1,1,1,1,30
69117,68588,22,0,0,0,0,1,1,1,1,1,1,27
69118,41890,21,0,0,0,0,3,3,3,1,1,1,23
69119,98628,21,0,0,0,0,1,1,1,1,1,1,32
69121,43404,21,0,0,0,0,1,1,1,1,1,1,51
69121,57298,22,0,0,0,0,2,2,2,1,1,1,40
69123,4994,22,0,0,0,0,2,2,2,1,1,1,36
69125,66328,21,3,2,0,0,2,2,2,2,2,2,28
69126,17490,21,0,0,0,0,2,2,2,1,1,1,33
69129,4668,21,0,0,0,0,2,2,2,1,1,1,43
69129,89251,22,0,0,0,0,1,1,1,1,1,1,52
6913,63324,22,0,0,0,0,1,1,1,1,1,1,31
69130,85612,22,0,0,0,0,1,1,1,1,1,1,36
69135,83642,21,0,0,0,0,1,1,1,1,1,1,29
69135,2755,22,0,0,0,0,1,1,1,1,1,1,34
69136,40537,21,0,0,0,0,1,1,1,1,1,1,33
69136,67035,22,0,0,0,0,1,1,1,1,1,1,42
69137,23062,21,0,0,0,0,1,1,1,1,1,1,39
69137,10628,22,0,0,0,0,1,1,1,1,1,2,27
69138,4746,21,0,0,0,0,2,2,2,1,1,1,37
69138,6417,22,0,0,0,0,1,1,1,2,2,2,26
69139,57882,21,0,0,0,0,2,2,2,2,2,2,31
69139,39876,22,0,0,0,0,2,2,2,2,2,2,38
6914,66146,21,0,0,0,0,1,1,1,1,1,1,32
6914,97036,22,0,0,0,0,1,1,1,1,1,1,37
69140,52277,21,0,0,0,0,1,1,1,1,1,1,22
69140,26794,22,0,0,0,0,1,1,1,1,1,1,32
69141,54242,21,0,0,0,0,2,2,2,1,1,1,27
69146,84750,21,0,0,1,0,1,1,1,1,1,1,44
69146,44628,22,0,0,0,0,1,1,1,1,1,1,41
69150,41304,21,0,0,0,0,2,2,2,1,1,1,27
69151,37142,21,0,0,0,0,1,1,1,1,1,1,28
69151,23647,22,0,0,0,0,2,2,2,3,3,3,45
69152,81157,21,0,0,0,0,1,1,1,1,1,1,44
69152,85445,22,0,0,0,0,1,1,1,1,1,1,43
69154,60502,21,0,0,0,0,1,1,1,2,3,2,30
69155,27759,21,0,0,0,0,1,1,1,2,2,2,18
69155,93572,22,0,0,0,0,2,2,2,1,1,1,43
69156,88560,21,0,0,0,0,2,2,2,1,1,1,31
69157,36141,22,0,0,0,0,1,1,1,1,1,1,41
69158,97358,21,0,0,0,0,1,1,1,1,1,1,28
69158,77919,22,0,0,0,0,1,1,1,1,1,1,51
69161,91048,21,0,0,0,0,2,2,2,1,1,1,41
69161,20068,22,0,0,0,0,2,2,2,1,1,1,51
69163,10635,21,0,0,0,0,1,1,1,1,1,1,30
69163,46854,22,0,0,0,0,1,1,1,1,1,1,25
69165,35971,21,2,2,0,0,2,2,2,1,1,1,40
69165,76421,22,0,0,2,0,1,1,1,1,1,1,49
69167,14741,21,0,0,0,0,1,1,1,1,1,1,35
69167,25574,22,0,0,0,0,1,1,1,1,1,1,26
69169,70871,21,0,0,0,0,1,1,1,1,1,1,28
6917,69120,22,0,0,0,0,2,2,2,1,1,1,45
69170,2474,22,1,0,0,0,1,1,1,1,1,1,32
69171,60444,22,0,0,0,0,1,1,1,1,1,1,32
69172,52667,21,0,0,0,0,1,1,1,1,1,1,32
69172,6300,22,0,0,0,0,2,2,2,1,1,2,25
69173,15833,22,0,0,0,0,1,1,1,1,1,1,48
69174,7000,21,0,0,0,0,1,1,1,1,1,1,30
69174,32215,22,0,0,0,0,2,2,2,1,1,1,42
69175,58908,21,0,0,0,0,1,1,1,1,1,1,40
69175,57465,22,0,0,0,0,1,1,1,1,1,1,40
69176,86333,21,0,0,0,0,1,1,1,3,3,3,23
69176,26573,22,0,0,0,0,1,1,1,3,3,3,30
69179,50822,21,0,0,0,0,1,1,1,2,2,2,27
69179,93223,22,1,0,0,0,1,1,1,1,1,1,35
6918,66366,22,0,0,0,0,2,2,2,2,2,2,31
69180,1615,21,0,0,0,0,1,1,1,1,1,1,45
69180,21285,22,0,0,0,0,1,1,1,1,1,1,27
69181,17813,21,0,0,0,0,1,1,1,1,1,1,31
69181,48667,22,0,0,0,0,1,1,1,1,1,1,41
69182,1421,21,1,1,0,0,1,1,1,1,1,1,25
69184,43910,22,0,0,0,0,2,2,2,2,2,2,45
69185,11998,21,3,1,0,0,1,1,1,1,1,1,38
69188,90546,21,0,0,0,0,1,1,1,1,1,1,26
69188,53722,22,0,0,0,0,1,1,1,1,1,1,32
69189,93387,21,0,0,0,0,1,1,1,1,1,1,28
69189,26726,22,0,0,0,0,1,1,1,1,1,1,44
69191,71731,22,0,0,0,0,1,1,1,1,1,1,47
69192,54055,21,0,0,0,0,2,2,2,1,1,1,43
69192,15115,22,0,0,0,0,1,1,1,1,1,1,29
69193,94258,21,0,0,1,0,1,1,1,1,1,1,21
69193,16671,22,0,0,0,0,1,1,1,1,2,1,23
69196,60169,21,0,0,0,0,1,1,1,1,1,1,37
69196,52899,22,0,0,0,0,2,2,2,2,2,2,28
69198,74182,21,0,0,0,0,1,1,1,2,2,2,24
69199,96832,21,2,0,2,2,1,1,1,1,1,1,25
69199,77208,22,1,0,0,0,1,1,1,1,1,1,28
692,72366,21,0,0,0,0,2,2,2,1,1,1,31
6920,93563,21,0,0,0,0,1,1,1,2,2,2,32
6920,76575,22,0,0,2,2,1,1,1,2,2,2,31
69200,62390,21,0,0,0,0,1,1,1,1,1,1,25
69201,43107,22,0,0,0,0,1,1,1,1,1,1,24
69203,55031,21,0,0,0,0,1,1,1,1,1,1,27
69203,65101,22,0,0,0,0,1,1,1,1,1,1,24
69207,27679,21,0,0,0,0,1,1,1,1,1,1,28
