"type";"man_id";"woman_id";"child_id";"exception"
4;919102;919103;919101.0;"'NoneType' object is not subscriptable"
4;919114;919115;919113.0;"'NoneType' object is not subscriptable"
4;919120;919121;919119.0;"'NoneType' object is not subscriptable"
4;919243;919244;919242.0;"'NoneType' object is not subscriptable"
4;919372;919373;919371.0;"'NoneType' object is not subscriptable"
4;919399;919400;919398.0;"'NoneType' object is not subscriptable"
4;919465;919466;919464.0;"'NoneType' object is not subscriptable"
4;919471;919472;919470.0;"'NoneType' object is not subscriptable"
4;919528;919529;919527.0;"'NoneType' object is not subscriptable"
4;919543;919544;919542.0;"'NoneType' object is not subscriptable"
4;919681;919682;919680.0;"'NoneType' object is not subscriptable"
4;919708;919709;919707.0;"'NoneType' object is not subscriptable"
4;919732;919733;919731.0;"'NoneType' object is not subscriptable"
4;919804;919805;919803.0;"'NoneType' object is not subscriptable"
4;919936;919937;919935.0;"'NoneType' object is not subscriptable"
4;919942;919943;919941.0;"'NoneType' object is not subscriptable"
4;919960;919961;919959.0;"'NoneType' object is not subscriptable"
4;919963;919964;919962.0;"'NoneType' object is not subscriptable"
4;919996;919997;919995.0;"'NoneType' object is not subscriptable"
4;920002;920003;920001.0;"'NoneType' object is not subscriptable"
4;920017;920018;920016.0;"'NoneType' object is not subscriptable"
4;920116;920117;920115.0;"'NoneType' object is not subscriptable"
4;920125;920126;920124.0;"'NoneType' object is not subscriptable"
4;920146;920147;920145.0;"'NoneType' object is not subscriptable"
4;920305;920306;920304.0;"'NoneType' object is not subscriptable"
4;920335;920336;920334.0;"'NoneType' object is not subscriptable"
4;920464;920465;920463.0;"'NoneType' object is not subscriptable"
4;920482;920483;920481.0;"'NoneType' object is not subscriptable"
4;920512;920513;920511.0;"'NoneType' object is not subscriptable"
4;920539;920540;920538.0;"'NoneType' object is not subscriptable"
4;920584;920585;920583.0;"'NoneType' object is not subscriptable"
4;920668;920669;920667.0;"'NoneType' object is not subscriptable"
4;920743;920744;920742.0;"'NoneType' object is not subscriptable"
4;920788;920789;920787.0;"'NoneType' object is not subscriptable"
4;920881;920882;920880.0;"'NoneType' object is not subscriptable"
4;920917;920918;920916.0;"'NoneType' object is not subscriptable"
4;920926;920927;920925.0;"'NoneType' object is not subscriptable"
4;920950;920951;920949.0;"'NoneType' object is not subscriptable"
4;920995;920996;920994.0;"'NoneType' object is not subscriptable"
4;921082;921083;921081.0;"'NoneType' object is not subscriptable"
4;921148;921149;921147.0;"'NoneType' object is not subscriptable"
4;921151;921152;921150.0;"'NoneType' object is not subscriptable"
4;921157;921158;921156.0;"'NoneType' object is not subscriptable"
4;921160;921161;921159.0;"'NoneType' object is not subscriptable"
4;921196;921197;921195.0;"'NoneType' object is not subscriptable"
4;921235;921236;921234.0;"'NoneType' object is not subscriptable"
4;921373;921374;921372.0;"'NoneType' object is not subscriptable"
4;921427;921428;921426.0;"'NoneType' object is not subscriptable"
4;921478;921479;921477.0;"'NoneType' object is not subscriptable"
4;921514;921515;921513.0;"'NoneType' object is not subscriptable"
4;921565;921566;921564.0;"'NoneType' object is not subscriptable"
4;921652;921653;921651.0;"'NoneType' object is not subscriptable"
4;921688;921689;921687.0;"'NoneType' object is not subscriptable"
4;921703;921704;921702.0;"'NoneType' object is not subscriptable"
4;921748;921749;921747.0;"'NoneType' object is not subscriptable"
4;921799;921800;921798.0;"'NoneType' object is not subscriptable"
4;921823;921824;921822.0;"'NoneType' object is not subscriptable"
4;921856;921857;921855.0;"'NoneType' object is not subscriptable"
4;921874;921875;921873.0;"'NoneType' object is not subscriptable"
4;921877;921878;921876.0;"'NoneType' object is not subscriptable"
4;921949;921950;921948.0;"'NoneType' object is not subscriptable"
4;922096;922097;922095.0;"'NoneType' object is not subscriptable"
4;922162;922163;922161.0;"'NoneType' object is not subscriptable"
4;922306;922307;922305.0;"'NoneType' object is not subscriptable"
4;922330;922331;922329.0;"'NoneType' object is not subscriptable"
4;922357;922358;922356.0;"'NoneType' object is not subscriptable"
4;922360;922361;922359.0;"'NoneType' object is not subscriptable"
4;922366;922367;922365.0;"'NoneType' object is not subscriptable"
4;922435;922436;922434.0;"'NoneType' object is not subscriptable"
4;922516;922517;922515.0;"'NoneType' object is not subscriptable"
4;922549;922550;922548.0;"'NoneType' object is not subscriptable"
4;922594;922595;922593.0;"'NoneType' object is not subscriptable"
4;922831;922832;922830.0;"'NoneType' object is not subscriptable"
4;922849;922850;922848.0;"'NoneType' object is not subscriptable"
4;922879;922880;922878.0;"'NoneType' object is not subscriptable"
4;922945;922946;922944.0;"'NoneType' object is not subscriptable"
4;922951;922952;922950.0;"'NoneType' object is not subscriptable"
4;922993;922994;922992.0;"'NoneType' object is not subscriptable"
4;923074;923075;923073.0;"'NoneType' object is not subscriptable"
4;923152;923153;923151.0;"'NoneType' object is not subscriptable"
4;923197;923198;923196.0;"'NoneType' object is not subscriptable"
4;923242;923243;923241.0;"'NoneType' object is not subscriptable"
4;923326;923327;923325.0;"'NoneType' object is not subscriptable"
4;923389;923390;923388.0;"'NoneType' object is not subscriptable"
4;923395;923396;923394.0;"'NoneType' object is not subscriptable"
4;923422;923423;923421.0;"'NoneType' object is not subscriptable"
4;923434;923435;923433.0;"'NoneType' object is not subscriptable"
4;923437;923438;923436.0;"'NoneType' object is not subscriptable"
4;923452;923453;923451.0;"'NoneType' object is not subscriptable"
4;923482;923483;923481.0;"'NoneType' object is not subscriptable"
4;923533;923534;923532.0;"'NoneType' object is not subscriptable"
4;923539;923540;923538.0;"'NoneType' object is not subscriptable"
4;923545;923546;923544.0;"'NoneType' object is not subscriptable"
4;923659;923660;923658.0;"'NoneType' object is not subscriptable"
4;923665;923666;923664.0;"'NoneType' object is not subscriptable"
4;923713;923714;923712.0;"'NoneType' object is not subscriptable"
4;923752;923753;923751.0;"'NoneType' object is not subscriptable"
4;923812;923813;923811.0;"'NoneType' object is not subscriptable"
4;923815;923816;923814.0;"'NoneType' object is not subscriptable"
4;923836;923837;923835.0;"'NoneType' object is not subscriptable"
4;923854;923855;923853.0;"'NoneType' object is not subscriptable"
4;923881;923882;923880.0;"'NoneType' object is not subscriptable"
4;923980;923981;923979.0;"'NoneType' object is not subscriptable"
4;923983;923984;923982.0;"'NoneType' object is not subscriptable"
4;923992;923993;923991.0;"'NoneType' object is not subscriptable"
4;924118;924119;924117.0;"'NoneType' object is not subscriptable"
4;924172;924173;924171.0;"'NoneType' object is not subscriptable"
4;924187;924188;924186.0;"'NoneType' object is not subscriptable"
4;924223;924224;924222.0;"'NoneType' object is not subscriptable"
4;924226;924227;924225.0;"'NoneType' object is not subscriptable"
4;924352;924353;924351.0;"'NoneType' object is not subscriptable"
4;924373;924374;924372.0;"'NoneType' object is not subscriptable"
4;924475;924476;924474.0;"'NoneType' object is not subscriptable"
4;924520;924521;924519.0;"'NoneType' object is not subscriptable"
4;924589;924590;924588.0;"'NoneType' object is not subscriptable"
4;924616;924617;924615.0;"'NoneType' object is not subscriptable"
4;924658;924659;924657.0;"'NoneType' object is not subscriptable"
4;924739;924740;924738.0;"'NoneType' object is not subscriptable"
4;924796;924797;924795.0;"'NoneType' object is not subscriptable"
4;924805;924806;924804.0;"'NoneType' object is not subscriptable"
4;924856;924857;924855.0;"'NoneType' object is not subscriptable"
4;924940;924941;924939.0;"'NoneType' object is not subscriptable"
4;924955;924956;924954.0;"'NoneType' object is not subscriptable"
4;924973;924974;924972.0;"'NoneType' object is not subscriptable"
4;925027;925028;925026.0;"'NoneType' object is not subscriptable"
4;925036;925037;925035.0;"'NoneType' object is not subscriptable"
4;925174;925175;925173.0;"'NoneType' object is not subscriptable"
4;925309;925310;925308.0;"'NoneType' object is not subscriptable"
4;925345;925346;925344.0;"'NoneType' object is not subscriptable"
4;925357;925358;925356.0;"'NoneType' object is not subscriptable"
4;925387;925388;925386.0;"'NoneType' object is not subscriptable"
4;925405;925406;925404.0;"'NoneType' object is not subscriptable"
4;925429;925430;925428.0;"'NoneType' object is not subscriptable"
4;925558;925559;925557.0;"'NoneType' object is not subscriptable"
4;925660;925661;925659.0;"'NoneType' object is not subscriptable"
4;925735;925736;925734.0;"'NoneType' object is not subscriptable"
4;925771;925772;925770.0;"'NoneType' object is not subscriptable"
4;925825;925826;925824.0;"'NoneType' object is not subscriptable"
4;925828;925829;925827.0;"'NoneType' object is not subscriptable"
4;925861;925862;925860.0;"'NoneType' object is not subscriptable"
4;925915;925916;925914.0;"'NoneType' object is not subscriptable"
4;925963;925964;925962.0;"'NoneType' object is not subscriptable"
4;926011;926012;926010.0;"'NoneType' object is not subscriptable"
4;926059;926060;926058.0;"'NoneType' object is not subscriptable"
4;926161;926162;926160.0;"'NoneType' object is not subscriptable"
4;926197;926198;926196.0;"'NoneType' object is not subscriptable"
4;926257;926258;926256.0;"'NoneType' object is not subscriptable"
4;926290;926291;926289.0;"'NoneType' object is not subscriptable"
4;926326;926327;926325.0;"'NoneType' object is not subscriptable"
4;926407;926408;926406.0;"'NoneType' object is not subscriptable"
4;926443;926444;926442.0;"'NoneType' object is not subscriptable"
4;926515;926516;926514.0;"'NoneType' object is not subscriptable"
4;926521;926522;926520.0;"'NoneType' object is not subscriptable"
4;926527;926528;926526.0;"'NoneType' object is not subscriptable"
4;926572;926573;926571.0;"'NoneType' object is not subscriptable"
4;926611;926612;926610.0;"'NoneType' object is not subscriptable"
4;926728;926729;926727.0;"'NoneType' object is not subscriptable"
4;926833;926834;926832.0;"'NoneType' object is not subscriptable"
4;926839;926840;926838.0;"'NoneType' object is not subscriptable"
4;926842;926843;926841.0;"'NoneType' object is not subscriptable"
4;927010;927011;927009.0;"'NoneType' object is not subscriptable"
4;927031;927032;927030.0;"'NoneType' object is not subscriptable"
4;927067;927068;927066.0;"'NoneType' object is not subscriptable"
4;927397;927398;927396.0;"'NoneType' object is not subscriptable"
4;927409;927410;927408.0;"'NoneType' object is not subscriptable"
4;927436;927437;927435.0;"'NoneType' object is not subscriptable"
4;927442;927443;927441.0;"'NoneType' object is not subscriptable"
4;927463;927464;927462.0;"'NoneType' object is not subscriptable"
4;927595;927596;927594.0;"'NoneType' object is not subscriptable"
4;927709;927710;927708.0;"'NoneType' object is not subscriptable"
4;927724;927725;927723.0;"'NoneType' object is not subscriptable"
4;927739;927740;927738.0;"'NoneType' object is not subscriptable"
4;927778;927779;927777.0;"'NoneType' object is not subscriptable"
4;927808;927809;927807.0;"'NoneType' object is not subscriptable"
4;927823;927824;927822.0;"'NoneType' object is not subscriptable"
4;927916;927917;927915.0;"'NoneType' object is not subscriptable"
4;927934;927935;927933.0;"'NoneType' object is not subscriptable"
4;928012;928013;928011.0;"'NoneType' object is not subscriptable"
4;928111;928112;928110.0;"'NoneType' object is not subscriptable"
4;928237;928238;928236.0;"'NoneType' object is not subscriptable"
4;928408;928409;928407.0;"'NoneType' object is not subscriptable"
4;928453;928454;928452.0;"'NoneType' object is not subscriptable"
4;928549;928550;928548.0;"'NoneType' object is not subscriptable"
4;928579;928580;928578.0;"'NoneType' object is not subscriptable"
4;928642;928643;928641.0;"'NoneType' object is not subscriptable"
4;928723;928724;928722.0;"'NoneType' object is not subscriptable"
4;928987;928988;928986.0;"'NoneType' object is not subscriptable"
4;929041;929042;929040.0;"'NoneType' object is not subscriptable"
4;929068;929069;929067.0;"'NoneType' object is not subscriptable"
4;929074;929075;929073.0;"'NoneType' object is not subscriptable"
4;929179;929180;929178.0;"'NoneType' object is not subscriptable"
4;929191;929192;929190.0;"'NoneType' object is not subscriptable"
4;929218;929219;929217.0;"'NoneType' object is not subscriptable"
4;929296;929297;929295.0;"'NoneType' object is not subscriptable"
4;929398;929399;929397.0;"'NoneType' object is not subscriptable"
4;929416;929417;929415.0;"'NoneType' object is not subscriptable"
4;929476;929477;929475.0;"'NoneType' object is not subscriptable"
4;929479;929480;929478.0;"'NoneType' object is not subscriptable"
4;929497;929498;929496.0;"'NoneType' object is not subscriptable"
4;929524;929525;929523.0;"'NoneType' object is not subscriptable"
4;929605;929606;929604.0;"'NoneType' object is not subscriptable"
4;929641;929642;929640.0;"'NoneType' object is not subscriptable"
4;929662;929663;929661.0;"'NoneType' object is not subscriptable"
4;929764;929765;929763.0;"'NoneType' object is not subscriptable"
4;929791;929792;929790.0;"'NoneType' object is not subscriptable"
4;929914;929915;929913.0;"'NoneType' object is not subscriptable"
4;929965;929966;929964.0;"'NoneType' object is not subscriptable"
4;930037;930038;930036.0;"'NoneType' object is not subscriptable"
4;930058;930059;930057.0;"'NoneType' object is not subscriptable"
4;930118;930119;930117.0;"'NoneType' object is not subscriptable"
4;930211;930212;930210.0;"'NoneType' object is not subscriptable"
4;930256;930257;930255.0;"'NoneType' object is not subscriptable"
4;930271;930272;930270.0;"'NoneType' object is not subscriptable"
4;930334;930335;930333.0;"'NoneType' object is not subscriptable"
4;930361;930362;930360.0;"'NoneType' object is not subscriptable"
4;930403;930404;930402.0;"'NoneType' object is not subscriptable"
4;930511;930512;930510.0;"'NoneType' object is not subscriptable"
