"parents_id";"partners_id";"groom";"father";"bride";"mother";"distance";"length partners";"length parents";"years_between"
33563;13839;83034;201379;83037;201380;0;31;31;34
33563;90545;543270;201382;543273;201383;0;35;35;22
33563;57143;342858;201379;342861;201380;3;31;31;17
52585;1794;10764;315514;10767;315515;0;46;46;39
67739;16076;96456;406438;96459;406439;0;34;34;28
67739;39145;234870;406435;234873;406436;0;36;36;28
73944;3479;20874;443668;20877;443669;0;32;32;39
73944;9120;54720;443668;54723;443669;3;33;32;21
77896;63571;381426;467377;381429;467378;0;31;31;25
77896;60209;361254;467380;361257;467381;0;34;34;25
82237;51132;306792;493423;306795;493424;0;39;39;37
88104;72495;434970;528625;434973;528626;1;27;27;39
88104;40577;243462;528628;243465;528629;0;33;33;35
92176;81619;489714;553060;489717;553061;0;36;36;32
45090;93288;559728;270541;559731;270542;0;38;38;30
45090;86585;519510;270544;519513;270545;0;29;29;24
95754;45146;270876;574528;270879;574529;0;37;37;28
95754;55821;334926;574525;334929;574526;0;55;55;25
99380;80316;481896;596284;481899;596285;0;32;32;26
1275;100568;603408;7651;603411;7652;0;29;29;32
1275;85788;514728;7654;514731;7655;0;33;33;26
6769;57403;344418;40618;344421;40619;0;38;38;28
9821;56674;340044;58927;340047;58928;0;31;31;29
9821;100645;603870;58930;603873;58931;0;28;28;26
29579;3194;19164;177478;19167;177479;0;29;29;38
29579;63683;382098;177475;382101;177476;0;32;32;37
86670;40577;243462;520021;243465;520022;0;33;33;35
86670;49298;295788;520024;295791;520025;0;32;32;26
99240;67427;404562;595441;404565;595442;0;36;36;29
99240;63208;379248;595444;379251;595445;0;25;25;26
99785;82835;497010;598711;497013;598712;0;31;31;38
99785;52764;316584;598714;316587;598715;0;27;27;29
16004;41540;249240;96025;249243;96026;0;31;31;28
73917;93825;562950;443503;562953;443504;0;34;34;35
73917;100645;603870;443506;603873;443507;3;28;26;27
73917;98743;592458;443506;592461;443507;3;24;26;16
87340;23289;139734;524044;139737;524045;1;37;36;40
88059;39885;239310;528355;239313;528356;0;33;33;30
88059;99529;597174;528358;597177;528359;0;36;36;26
57345;32416;194496;344071;194499;344072;2;33;33;25
55444;23921;143526;332668;143529;332669;0;37;37;20
79184;25356;152136;475105;152139;475106;2;30;31;26
29036;73184;439104;174217;439107;174218;3;40;37;25
63960;19422;116532;383764;116535;383765;3;28;27;23
88988;29602;177612;533929;177615;533930;3;37;38;22
70894;55213;331278;425368;331281;425369;2;34;36;26
26420;28448;170688;158524;170691;158525;1;33;33;22
30587;88790;532740;183526;532743;183527;2;42;44;24
100237;49167;295002;601423;295005;601424;1;38;39;22
68553;20596;123576;411319;123579;411320;3;36;34;25
15584;11665;69990;93508;69993;93509;1;38;39;25
6610;26492;158952;39664;158955;39665;0;37;37;24
14792;91911;551466;88756;551469;88757;2;36;36;23
90217;14968;89808;541306;89811;541307;1;33;32;23
94901;90557;543342;569410;543345;569411;0;36;36;25
12785;118;708;76711;711;76712;1;33;33;27
10836;90557;543342;65020;543345;65021;0;36;36;25
33281;52173;313038;199687;313041;199688;3;38;37;25
26956;74113;444678;161740;444681;161741;0;41;41;24
50543;77557;465342;303262;465345;303263;0;30;30;24
29085;21719;130314;174514;130317;174515;2;34;34;22
86277;56224;337344;517663;337347;517664;0;30;30;26
3532;33164;198984;21193;198987;21194;0;30;30;24
80387;81342;488052;482326;488055;482327;0;30;30;23
21603;29028;174168;129622;174171;129623;0;35;35;25
85761;57169;343014;514570;343017;514571;2;35;37;25
12228;48861;293166;73372;293169;73373;3;35;33;27
12228;84773;508638;73372;508641;73373;3;35;33;27
15848;56511;339066;95092;339069;95093;2;41;41;26
35569;42449;254694;213418;254697;213419;2;36;35;26
71203;42474;254844;427222;254847;427223;0;33;33;24
11344;37185;223110;68068;223113;68069;0;32;32;23
36655;21034;126204;219931;126207;219932;0;41;41;27
27485;65264;391584;164914;391587;164915;1;35;34;24
76440;10664;63984;458641;63987;458642;3;42;41;26
69197;74181;445086;415186;445089;415187;0;30;30;24
88021;41094;246564;528127;246567;528128;3;32;30;24
88021;84445;506670;528130;506673;528131;1;28;28;21
21189;71176;427056;127138;427059;127139;1;37;37;22
31205;39881;239286;187234;239289;187235;0;35;35;22
88270;15150;90900;529621;90903;529622;2;34;35;26
73968;21041;126246;443812;126249;443813;1;34;35;18
30515;56011;336066;183094;336069;183095;0;23;23;26
97329;100637;603822;583978;603825;583979;0;34;34;24
99649;53574;321444;597898;321447;597899;1;40;39;24
99649;35944;215664;597895;215667;597896;0;39;39;22
11399;94109;564654;68398;564657;68399;0;35;35;27
97327;13769;82614;583966;82617;583967;2;33;33;24
27643;12079;72474;165862;72477;165863;3;51;52;22
9614;78058;468348;57685;468351;57686;1;21;22;25
66255;2454;14724;397534;14727;397535;0;42;42;29
89371;47665;285990;536230;285993;536231;0;47;47;26
94310;43379;260274;565861;260277;565862;0;36;36;35
94310;62940;377640;565864;377643;565865;0;44;44;26
95156;76889;461334;570940;461337;570941;0;25;25;23
95192;20977;125862;571156;125865;571157;1;43;43;31
27036;49038;294228;162217;294231;162218;0;36;36;31
87159;4493;26958;522955;26961;522956;0;31;31;29
82148;44616;267696;492892;267699;492893;1;40;39;32
3800;85799;514794;22804;514797;22805;1;34;33;27
30559;93013;558078;183358;558081;183359;0;34;34;29
30559;58630;351780;183355;351783;183356;0;60;60;29
68891;1136;6816;413347;6819;413348;0;40;40;31
68891;46611;279666;413350;279669;413351;1;44;44;25
69332;51955;311730;415996;311733;415997;0;42;42;33
69332;3400;20400;415993;20403;415994;0;35;35;33
70285;36002;216012;421711;216015;421712;0;33;33;26
70285;97140;582840;421714;582843;421715;0;35;35;26
90680;29432;176592;544084;176595;544085;0;52;52;34
90680;53083;318498;544081;318501;544082;0;39;39;27
30545;16666;99996;183271;99999;183272;3;27;24;30
39185;41187;247122;235111;247125;235112;0;30;30;33
75497;15203;91218;452983;91221;452984;0;39;39;31
78744;17893;107358;472465;107361;472466;0;32;32;29
84520;8121;48726;507121;48729;507122;0;37;37;35
84520;4493;26958;507124;26961;507125;0;31;31;29
32177;7643;45858;193066;45861;193067;1;37;37;29
37766;100602;603612;226600;603615;226601;0;27;27;32
18245;66413;398478;109474;398481;109475;0;32;32;38
18245;62782;376692;109471;376695;109472;0;26;26;33
88308;65777;394662;529852;394665;529853;1;36;35;29
93107;65777;394662;558646;394665;558647;1;36;35;29
26911;92908;557448;161467;557451;161468;0;29;29;26
27823;96147;576882;166942;576885;166943;0;36;36;28
27823;44372;266232;166939;266235;166940;0;38;38;27
37969;70854;425124;227815;425127;227816;0;34;34;33
51602;13247;79482;309616;79485;309617;0;32;32;32
51602;60200;361200;309613;361203;309614;0;36;36;24
52932;10169;61014;317596;61017;317597;0;30;30;30
54985;62280;373680;329914;373683;329915;0;30;30;31
56154;29190;175140;336925;175143;336926;0;38;38;36
56154;85477;512862;336928;512865;336929;1;35;34;26
66496;95359;572154;398980;572157;398981;0;32;32;36
66496;78416;470496;398977;470499;398978;0;40;40;29
73245;90223;541338;439474;541341;439475;0;53;53;29
81261;63063;378378;487567;378381;487568;0;37;37;37
81261;45362;272172;487570;272175;487571;0;27;27;25
99820;56856;341136;598924;341139;598925;0;36;36;28
99820;94233;565398;598921;565401;598922;0;45;45;23
6425;29996;179976;38554;179979;38555;2;29;30;40
15296;12077;72462;91780;72465;91781;2;30;30;29
15296;6117;36702;91777;36705;91778;2;25;25;26
62460;263;1578;374761;1581;374762;1;56;56;28
62460;65100;390600;374764;390603;374765;0;33;33;21
81995;89415;536490;491974;536493;491975;0;33;33;38
81995;95961;575766;491971;575769;491972;0;31;31;21
85856;55105;330630;515140;330633;515141;0;35;35;29
2055;30145;180870;12334;180873;12335;0;28;28;39
10455;86418;518508;62731;518511;62732;0;34;34;26
10455;29363;176178;62734;176181;62735;0;32;32;24
15081;41451;248706;90490;248709;90491;0;36;36;28
58173;82573;495438;349042;495441;349043;0;33;33;34
58173;85764;514584;349039;514587;349040;0;38;38;28
63730;52287;313722;382384;313725;382385;0;38;38;20
71353;38250;229500;428122;229503;428123;0;34;34;35
71353;48491;290946;428119;290949;428120;0;27;27;28
78764;60023;360138;472585;360141;472586;0;31;31;32
89453;92763;556578;536722;556581;536723;0;37;37;25
6153;78335;470010;36922;470013;36923;0;53;53;36
36535;49977;299862;219211;299865;219212;0;33;33;38
36535;78297;469782;219214;469785;219215;0;51;51;27
64248;14118;84708;385489;84711;385490;0;30;30;40
84161;11899;71394;504970;71397;504971;0;27;27;29
9576;48683;292098;57460;292101;57461;0;35;35;28
21721;48683;292098;130327;292101;130328;0;35;35;28
31625;1359;8154;189751;8157;189752;0;39;39;38
31625;78033;468198;189754;468201;189755;0;46;46;19
35913;39230;235380;215479;235383;215480;0;21;21;37
39597;4887;29322;237583;29325;237584;0;28;28;32
39597;57686;346116;237583;346119;237584;3;28;28;31
39597;53427;320562;237586;320565;237587;0;30;30;30
97372;26534;159204;584236;159207;584237;0;30;30;35
97372;73970;443820;584233;443823;584234;0;35;35;26
2786;25314;151884;16720;151887;16721;0;37;37;35
6234;15956;95736;37405;95739;37406;0;37;37;25
11522;57393;344358;69136;344361;69137;0;32;32;37
11522;36268;217608;69133;217611;69134;0;41;41;34
12468;13896;83376;74812;83379;74813;0;31;31;30
20315;82353;494118;121894;494121;121895;0;28;28;30
20315;65465;392790;121891;392793;121892;2;40;41;23
23765;94882;569292;142594;569295;142595;0;33;33;30
23765;35335;212010;142591;212013;142592;2;24;25;30
26769;92245;553470;160618;553473;160619;0;32;32;33
27829;43285;259710;166978;259713;166979;0;33;33;26
32399;58153;348918;194398;348921;194399;0;36;36;21
43057;24862;149172;258343;149175;258344;0;38;38;37
43057;70882;425292;258346;425295;258347;2;55;56;28
64519;62981;377886;387115;377889;387116;0;31;31;28
64519;1414;8484;387118;8487;387119;0;27;27;25
65599;63511;381066;393595;381069;393596;0;23;23;29
65599;97941;587646;393598;587649;393599;0;30;30;25
67298;78493;470958;403789;470961;403790;0;34;34;36
67298;51435;308610;403792;308613;403793;0;35;35;28
64658;43398;260388;387952;260391;387953;0;42;42;35
15256;76924;461544;91540;461547;91541;0;47;47;38
24196;38061;228366;145177;228369;145178;3;49;48;36
24196;46768;280608;145180;280611;145181;0;29;29;31
33804;58798;352788;202828;352791;202829;0;25;25;36
33804;57243;343458;202825;343461;202826;0;41;41;31
68402;26258;157548;410413;157551;410414;2;54;54;37
68402;76037;456222;410416;456225;410417;0;49;49;33
15603;81495;488970;93622;488973;93623;0;39;39;39
15603;40661;243966;93619;243969;93620;0;39;39;30
31597;3791;22746;189583;22749;189584;0;37;37;29
31597;99911;599466;189586;599469;189587;0;42;42;26
60458;89053;534318;362752;534321;362753;0;54;54;38
1139;75887;455322;6835;455325;6836;0;33;33;37
5231;31247;187482;31390;187485;31391;0;39;39;30
8455;77170;463020;50734;463023;50735;0;57;57;33
9428;89131;534786;56569;534789;56570;0;50;50;34
9428;36056;216336;56572;216339;56573;0;40;40;25
9428;63145;378870;56572;378873;56573;0;40;40;25
15761;88625;531750;94570;531753;94571;1;31;31;25
24783;36056;216336;148702;216339;148703;0;40;40;25
24783;63145;378870;148702;378873;148703;0;40;40;25
34043;46807;280842;204259;280845;204260;0;56;56;33
34043;99660;597960;204262;597963;204263;0;37;37;22
41112;100346;602076;246676;602079;246677;0;41;41;39
41112;34794;208764;246673;208767;246674;0;30;30;33
48032;36056;216336;288196;216339;288197;0;40;40;25
48032;63145;378870;288196;378873;288197;0;40;40;25
51566;22709;136254;309400;136257;309401;0;33;33;27
51566;67182;403092;309397;403095;309398;0;50;50;25
65597;73538;441228;393583;441231;393584;0;37;37;34
65597;33380;200280;393586;200283;393587;0;36;36;23
70216;93466;560796;421300;560799;421301;0;58;58;32
70492;45361;272166;422956;272169;422957;0;37;37;27
79060;38061;228366;474361;228369;474362;0;49;49;36
79060;75294;451764;474364;451767;474365;0;42;42;21
96991;89131;534786;581947;534789;581948;0;50;50;34
96991;36056;216336;581950;216339;581951;0;40;40;25
96991;63145;378870;581950;378873;581951;0;40;40;25
47572;33225;199350;285436;199353;285437;0;37;37;19
56473;58216;349296;338842;349299;338843;1;42;43;28
63421;42974;257844;380530;257847;380531;0;42;42;38
63421;72767;436602;380527;436605;380528;0;27;27;33
82209;93421;560526;493255;560529;493256;0;60;60;34
82209;73475;440850;493258;440853;493259;0;34;34;27
87542;64034;384204;525253;384207;525254;0;36;36;33
93099;68131;408786;558598;408789;558599;0;30;30;26
93099;8864;53184;558595;53187;558596;0;37;37;25
72757;54175;325050;436546;325053;436547;0;32;32;31
72757;15319;91914;436543;91917;436544;0;39;39;25
20295;42747;256482;121774;256485;121775;0;31;31;30
98302;42;252;589813;255;589814;0;41;41;35
98302;37848;227088;589816;227091;589817;0;43;43;34
583;51949;311694;3499;311697;3500;1;54;53;31
583;59732;358392;3502;358395;3503;0;35;35;23
53364;68357;410142;320188;410145;320189;0;33;33;24
64122;13170;79020;384736;79023;384737;0;43;43;30
75088;21931;131586;450532;131589;450533;0;32;32;23
82271;45557;273342;493630;273345;493631;1;29;29;25
7440;41768;250608;44644;250611;44645;0;41;41;34
20886;62471;374826;125317;374829;125318;0;32;32;33
52715;57320;343920;316291;343923;316292;0;41;41;32
52715;77921;467526;316294;467529;316295;0;49;49;28
86156;17724;106344;516940;106347;516941;0;32;32;29
92306;3294;19764;553837;19767;553838;0;33;33;38
43633;96675;580050;261799;580053;261800;1;50;51;31
43633;8272;49632;261802;49635;261803;0;43;43;29
97201;100261;601566;583207;601569;583208;0;38;38;36
97201;61421;368526;583210;368529;583211;0;53;53;27
9663;78631;471786;57982;471789;57983;0;49;49;27
26924;98741;592446;161548;592449;161549;0;37;37;38
26924;23115;138690;161545;138693;161546;0;38;38;26
32801;34404;206424;196810;206427;196811;0;39;39;30
38297;26823;160938;229786;160941;229787;0;46;46;40
38297;22525;135150;229783;135153;229784;0;40;40;37
45773;90784;544704;274642;544707;274643;0;35;35;24
47291;25923;155538;283750;155541;283751;1;47;47;26
48851;67593;405558;293110;405561;293111;0;49;49;39
48851;3469;20814;293107;20817;293108;0;35;35;31
52202;35762;214572;313213;214575;313214;0;44;44;40
52202;81058;486348;313216;486351;313217;0;37;37;39
65202;25316;151896;391216;151899;391217;0;47;47;26
69697;35475;212850;418186;212853;418187;0;35;35;26
72974;11305;67830;437845;67833;437846;0;41;41;35
77123;86026;516156;462742;516159;462743;0;34;34;32
84936;45538;273228;509620;273231;509621;0;46;46;39
84936;10064;60384;509617;60387;509618;0;70;70;26
89348;27118;162708;536092;162711;536093;0;38;38;31
89348;11906;71436;536089;71439;536090;0;33;33;25
14573;100692;604152;87439;604155;87440;0;31;31;36
14573;3704;22224;87442;22227;87443;0;34;34;29
14573;84746;508476;87442;508479;87443;0;34;34;29
15206;79502;477012;91237;477015;91238;0;29;29;36
15206;35245;211470;91240;211473;91241;0;44;44;27
42927;68211;409266;257563;409269;257564;0;52;52;34
47786;26930;161580;286717;161583;286718;0;34;34;32
47786;56866;341196;286720;341199;286721;0;47;47;28
49467;52287;313722;296806;313725;296807;0;38;38;28
72963;84724;508344;437782;508347;437783;0;43;43;31
81573;97864;587184;489442;587187;489443;0;36;36;26
89868;5561;33366;539212;33369;539213;0;38;38;22
89868;45665;273990;539212;273993;539213;0;38;38;22
24487;74185;445110;146926;445113;146927;0;52;52;28
31567;14422;86532;189406;86535;189407;0;40;40;37
40812;46654;279924;244873;279927;244874;0;38;38;17
48758;25968;155808;292549;155811;292550;0;40;40;23
62748;97531;585186;376492;585189;376493;0;38;38;25
62748;33377;200262;376489;200265;376490;0;47;47;22
471;94040;564240;2830;564243;2831;0;32;32;35
471;60108;360648;2827;360651;2828;0;31;31;34
36560;59912;359472;219364;359475;219365;0;35;35;33
36560;9111;54666;219361;54669;219362;0;39;39;31
61353;7294;43764;368122;43767;368123;0;40;40;27
96062;77129;462774;576373;462777;576374;2;31;31;34
42352;93702;562212;254113;562215;254114;0;43;43;24
45464;8524;51144;272788;51147;272789;0;35;35;39
45464;97383;584298;272785;584301;272786;0;20;20;29
4597;100387;602322;27583;602325;27584;0;56;56;32
4597;20322;121932;27586;121935;27587;1;53;53;28
66711;30767;184602;400267;184605;400268;0;32;32;40
1771;49247;295482;10627;295485;10628;0;35;35;34
1771;2276;13656;10630;13659;10631;1;32;33;32
38022;48218;289308;228136;289311;228137;0;30;30;31
45963;48739;292434;275779;292437;275780;0;32;32;38
45963;99289;595734;275782;595737;275783;0;44;44;33
69306;276;1656;415840;1659;415841;0;36;36;33
70356;56596;339576;422140;339579;422141;3;35;38;32
82483;13643;81858;494899;81861;494900;0;29;29;34
82483;63511;381066;494902;381069;494903;0;23;23;26
67423;5036;30216;404542;30219;404543;0;36;36;23
13531;63710;382260;81187;382263;81188;0;32;32;33
36525;98829;592974;219154;592977;219155;0;33;33;26
83164;3648;21888;498988;21891;498989;0;41;41;38
83164;3768;22608;498985;22611;498986;0;47;47;37
54621;6674;40044;327727;40047;327728;0;28;28;33
54621;6427;38562;327730;38565;327731;0;36;36;23
86528;99615;597690;519169;597693;519170;1;43;43;25
6751;62434;374604;40510;374607;40511;0;32;32;38
6751;58699;352194;40507;352197;40508;1;60;60;32
31506;50311;301866;189037;301869;189038;0;40;40;32
38150;93890;563340;228901;563343;228902;0;59;59;28
43227;98257;589542;259366;589545;259367;0;24;24;27
58977;93894;563364;353866;563367;353867;0;30;30;33
58977;88851;533106;353863;533109;353864;0;33;33;30
69957;25313;151878;419746;151881;419747;0;25;25;34
69957;29126;174756;419743;174759;419744;0;43;43;25
87715;88740;532440;526291;532443;526292;0;41;41;30
87715;51534;309204;526294;309207;526295;0;32;32;22
90122;25893;155358;540733;155361;540734;0;40;40;34
99365;34511;207066;596191;207069;596192;0;36;36;40
99365;27027;162162;596194;162165;596195;0;53;53;31
19953;66945;401670;119719;401673;119720;1;37;36;36
19953;7360;44160;119722;44163;119723;0;36;36;33
46323;97937;587622;277939;587625;277940;0;33;33;35
46323;81180;487080;277942;487083;277943;0;28;28;27
51835;43415;260490;311014;260493;311015;1;56;56;34
51835;2395;14370;311011;14373;311012;0;43;43;27
56433;89053;534318;338599;534321;338600;0;54;54;31
62650;88851;533106;375901;533109;375902;0;33;33;37
62650;94425;566550;375904;566553;375905;0;42;42;25
10567;97996;587976;63403;587979;63404;1;38;37;38
19762;24131;144786;118576;144789;118577;0;32;32;38
26837;79931;479586;161026;479589;161027;0;38;38;31
46905;48137;288822;281431;288825;281432;0;31;31;39
46905;33163;198978;281434;198981;281435;0;36;36;38
55039;23498;140988;330238;140991;330239;0;32;32;26
66170;18333;109998;397024;110001;397025;0;37;37;29
94637;75962;455772;567826;455775;567827;0;29;29;37
94637;37091;222546;567823;222549;567824;0;29;29;29
79348;48683;292098;476092;292101;476093;0;35;35;32
21501;49455;296730;129007;296733;129008;0;50;50;34
89044;96120;576720;534265;576723;534266;0;40;40;30
12352;98915;593490;74116;593493;74117;1;41;42;28
4734;95500;573000;28408;573003;28409;0;34;34;32
12388;28513;171078;74329;171081;74330;0;33;33;23
19759;2491;14946;118558;14949;118559;0;36;36;27
24616;4922;29532;147700;29535;147701;0;58;58;36
30711;4820;28920;184270;28923;184271;0;61;61;37
41219;84889;509334;247315;509337;247316;0;41;41;26
49112;41574;249444;294673;249447;294674;0;37;37;32
49112;22966;137796;294676;137799;294677;0;41;41;26
67578;88392;530352;405472;530355;405473;0;35;35;35
67872;77599;465594;407233;465597;407234;0;53;53;28
67872;13391;80346;407236;80349;407237;0;32;32;26
72766;42157;252942;436600;252945;436601;0;43;43;37
72766;52609;315654;436597;315657;436598;0;24;24;34
75337;28241;169446;452023;169449;452024;0;36;36;38
75337;74660;447960;452026;447963;452027;0;28;28;20
75423;18274;109644;452539;109647;452540;0;33;33;29
81018;55599;333594;486112;333597;486113;0;34;34;28
88572;36348;218088;531433;218091;531434;1;42;42;26
29822;40023;240138;178936;240141;178937;0;62;62;34
43287;36636;219816;259723;219819;259724;0;34;34;30
56537;96154;576924;339226;576927;339227;0;29;29;31
56537;7700;46200;339223;46203;339224;0;36;36;29
78281;100785;604710;469690;604713;469691;0;45;45;31
81996;96524;579144;491980;579147;491981;0;42;42;20
87325;12922;77532;523954;77535;523955;0;30;30;30
98970;2036;12216;593821;12219;593822;0;28;28;30
98970;35005;210030;593824;210033;593825;0;43;43;25
14492;65367;392202;86956;392205;86957;0;28;28;39
49389;42957;257742;296335;257745;296336;0;31;31;29
54671;7090;42540;328030;42543;328031;0;26;26;39
54671;88210;529260;328027;529263;328028;0;53;53;39
42966;20409;122454;257800;122457;257801;0;46;46;30
239;33758;202548;1438;202551;1439;0;31;31;40
15713;18907;113442;94279;113445;94280;0;29;29;29
29665;19233;115398;177991;115401;177992;0;28;28;26
29665;73822;442932;177994;442935;177995;0;49;49;24
30103;42747;256482;180619;256485;180620;0;31;31;35
31363;42026;252156;188182;252159;188183;1;32;32;27
37735;29;174;226414;177;226415;0;29;29;29
37735;50416;302496;226411;302499;226412;0;42;42;27
46257;60645;363870;277543;363873;277544;0;45;45;30
46257;20254;121524;277546;121527;277547;0;24;24;29
50414;87103;522618;302485;522621;302486;0;35;35;28
82566;86444;518664;495400;518667;495401;0;25;25;38
82566;37875;227250;495400;227253;495401;0;25;25;35
89347;26341;158046;536083;158049;536084;0;54;54;28
3854;87424;524544;23125;524547;23126;0;27;27;39
3854;43196;259176;23128;259179;23129;0;38;38;23
99770;24836;149016;598624;149019;598625;0;37;37;38
99770;78836;473016;598621;473019;598622;0;27;27;36
72822;35065;210390;436936;210393;436937;0;42;42;24
97186;26539;159234;583120;159237;583121;0;35;35;30
97186;7193;43158;583117;43161;583118;0;31;31;30
98693;8309;49854;592159;49857;592160;0;39;39;37
98693;71114;426684;592162;426687;592163;0;48;48;34
7746;52246;313476;46480;313479;46481;0;42;42;39
11492;23526;141156;68956;141159;68957;0;56;56;39
21201;37907;227442;127207;227445;127208;0;39;39;25
21201;1867;11202;127210;11205;127211;0;33;33;22
21370;13648;81888;128224;81891;128225;0;35;35;27
21370;88523;531138;128221;531141;128222;0;44;44;24
25224;34781;208686;151345;208689;151346;0;41;41;35
25224;66942;401652;151348;401655;151349;0;41;41;27
26375;95580;573480;158254;573483;158255;0;42;42;35
26375;90263;541578;158251;541581;158252;0;39;39;27
29728;16409;98454;178369;98457;178370;0;58;58;32
48441;30458;182748;290650;182751;290651;0;57;57;32
48441;29938;179628;290647;179631;290648;0;65;65;26
56504;79308;475848;339025;475851;339026;0;45;45;28
77563;74874;449244;465379;449247;465380;0;38;38;34
83962;22490;134940;503776;134943;503777;0;28;28;28
88352;48839;293034;530116;293037;530117;0;43;43;30
88352;82285;493710;530113;493713;530114;0;33;33;26
91102;68055;408330;546616;408333;546617;0;39;39;36
91102;71383;428298;546613;428301;546614;0;39;39;35
95254;35945;215670;571528;215673;571529;0;33;33;39
96169;22166;132996;577018;132999;577019;0;45;45;26
96169;32218;193308;577015;193311;577016;0;46;46;24
18407;34038;204228;110446;204231;110447;0;43;43;34
22408;12198;73188;134452;73191;134453;0;30;30;36
29327;66600;399600;175966;399603;175967;0;30;30;33
29327;29168;175008;175963;175011;175964;0;29;29;31
24818;57368;344208;148909;344211;148910;0;31;31;31
25721;69287;415722;154327;415725;154328;0;47;47;33
25721;39789;238734;154330;238737;154331;0;47;47;22
26649;3410;20460;159895;20463;159896;0;47;47;39
26649;88962;533772;159898;533775;159899;0;36;36;39
55993;3549;21294;335962;21297;335963;0;50;50;35
55993;51699;310194;335959;310197;335960;0;36;36;35
56831;24543;147258;340987;147261;340988;0;55;55;37
93170;84955;509730;559021;509733;559022;0;40;40;29
93170;77177;463062;559024;463065;559025;0;62;62;29
93974;17164;102984;563845;102987;563846;0;54;54;32
93974;2611;15666;563848;15669;563849;0;43;43;28
96929;18514;111084;581575;111087;581576;0;44;44;27
96929;18548;111288;581578;111291;581579;0;63;63;27
98860;46958;281748;593161;281751;593162;0;47;47;35
98860;85372;512232;593164;512235;593165;0;39;39;23
11164;42992;257952;66988;257955;66989;0;31;31;24
46070;81309;487854;276421;487857;276422;0;51;51;35
46070;18325;109950;276424;109953;276425;0;39;39;25
58754;43310;259860;352525;259863;352526;0;38;38;32
60167;63620;381720;361003;381723;361004;0;37;37;37
60167;89273;535638;361006;535641;361007;0;32;32;36
61352;95103;570618;368116;570621;368117;0;42;42;29
76403;48065;288390;458419;288393;458420;0;28;28;31
77335;95293;571758;464014;571761;464015;0;41;41;26
84015;627;3762;504094;3765;504095;0;55;55;36
84015;44111;264666;504091;264669;504092;0;37;37;35
98517;62354;374124;591103;374127;591104;0;41;41;29
98517;37437;224622;591106;224625;591107;0;33;33;27
87752;26538;159228;526513;159231;526514;0;39;39;38
75872;32073;192438;455236;192441;455237;0;48;48;31
16856;54241;325446;101137;325449;101138;0;47;47;25
26266;5858;35148;157600;35151;157601;0;76;76;39
32123;14211;85266;192739;85269;192740;0;38;38;25
70840;45109;270654;425041;270657;425042;0;49;49;29
70840;88452;530712;425044;530715;425045;0;65;65;25
98840;54423;326538;593044;326541;593045;0;36;36;24
8873;53727;322362;53242;322365;53243;0;33;33;28
15698;76556;459336;94189;459339;94190;0;49;49;32
15698;98522;591132;94192;591135;94193;0;60;60;31
16616;63436;380616;99700;380619;99701;1;38;39;26
25049;75294;451764;150298;451767;150299;2;42;41;30
27587;51902;311412;165526;311415;165527;0;29;29;30
27587;8190;49140;165523;49143;165524;1;33;34;24
55390;60058;360348;332341;360351;332342;0;34;34;34
55390;66388;398328;332344;398331;332345;0;51;51;24
66226;67087;402522;397360;402525;397361;0;39;39;37
82804;49989;299934;496825;299937;496826;0;29;29;39
86836;31711;190266;521020;190269;521021;0;50;50;27
96457;90754;544524;578746;544527;578747;0;36;36;27
5847;3250;19500;35083;19503;35084;0;24;24;31
20735;5264;31584;124411;31587;124412;0;52;52;29
70883;71349;428094;425299;428097;425300;0;23;23;27
70883;27085;162510;425302;162513;425303;0;38;38;26
15857;34023;204138;95146;204141;95147;0;27;27;28
18102;61448;368688;108616;368691;108617;0;44;44;36
18102;25465;152790;108613;152793;108614;0;44;44;33
28736;9369;56214;172420;56217;172421;0;38;38;37
28736;11680;70080;172417;70083;172418;0;54;54;26
56017;92646;555876;336106;555879;336107;0;67;67;40
89728;31299;187794;538372;187797;538373;0;36;36;32
89728;20889;125334;538369;125337;538370;0;39;39;29
95165;38278;229668;570994;229671;570995;0;45;45;36
95165;89781;538686;570991;538689;570992;0;44;44;26
74998;80838;485028;449992;485031;449993;0;53;53;30
17801;53125;318750;106810;318753;106811;0;53;53;35
18072;85264;511584;108433;511587;108434;0;35;35;27
32359;99533;597198;194158;597201;194159;0;35;35;38
32359;81085;486510;194155;486513;194156;0;49;49;26
34414;10000;60000;206485;60003;206486;0;34;34;38
34414;94582;567492;206488;567495;206489;0;48;48;29
66634;52342;314052;399805;314055;399806;0;44;44;38
66634;44739;268434;399808;268437;399809;0;34;34;33
84807;96906;581436;508846;581439;508847;0;41;41;22
20513;6182;37092;123079;37095;123080;2;39;41;38
20513;8909;53454;123082;53457;123083;0;35;35;25
37738;68549;411294;226432;411297;226433;0;38;38;37
37738;90232;541392;226429;541395;226430;0;31;31;29
42237;40812;244872;253423;244875;253424;0;35;35;27
42237;94947;569682;253426;569685;253427;3;34;33;24
70486;3930;23580;422920;23583;422921;0;37;37;27
70486;73772;442632;422917;442635;422918;0;44;44;21
83114;5816;34896;498685;34899;498686;0;27;27;38
95223;94571;567426;571339;567429;571340;0;29;29;39
95223;35078;210468;571342;210471;571343;0;28;28;28
98512;3554;21324;591076;21327;591077;0;32;32;29
6828;76720;460320;40972;460323;40973;0;34;34;35
52129;81525;489150;312778;489153;312779;0;49;49;39
52129;60511;363066;312775;363069;312776;1;39;38;39
